Title,Price,Rating,Past Sale,Image URL,Specifications
"LG Gram (2022) 15Z90Q Ultra Lightweight Laptop, 15"" (1920x1200) IPS Touch Display, Intel 12th Gen i7 1260P Processor, 32GB LPDDR5, 1TB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11, Gray",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/71HKB7ovs1L._AC_UY218_.jpg,"LG Gram (2022) 15Z90Q Ultra Lightweight Laptop, 15"" (1920x1200) IPS Touch Display, Intel 12th Gen i7 1260P Processor, 32GB LPDDR5, 1TB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11, Gray"
"Dell Alienware m17 Ryzen Edition R5 Gaming Laptop (2022) | 17.3"" FHD | Core Ryzen 9-1TB SSD + 1TB SSD - 64GB RAM - 3080 Ti | 8 Cores @ 4.9 GHz - 12GB GDDR6X Win 11 Home (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/71Ekj79pZtL._AC_UY218_.jpg,"Dell Alienware m17 Ryzen Edition R5 Gaming Laptop (2022) | 17.3"" FHD | Core Ryzen 9-1TB SSD + 1TB SSD - 64GB RAM - 3080 Ti | 8 Cores @ 4.9 GHz - 12GB GDDR6X Win 11 Home (Renewed)"
"Razer Blade 14 (2024) Gaming Laptop: AMD Ryzen 9 8945HS CPU - NVIDIA GeForce RTX 4070 GPU - 14"" QHD+ 240Hz HDR Display - 1TB SSD - 32GB DDR5 RAM - Aluminum Unibody - Chroma RGB - Vapor Chamber Cooling",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/81PB7KPoaEL._AC_UY218_.jpg,"Razer Blade 14 (2024) Gaming Laptop: AMD Ryzen 9 8945HS CPU - NVIDIA GeForce RTX 4070 GPU - 14"" QHD+ 240Hz HDR Display - 1TB SSD - 32GB DDR5 RAM - Aluminum Unibody - Chroma RGB - Vapor Chamber Cooling"
"Lenovo V15 G4 ABP Laptop | 15.6"" 1920x1080 FHD | Ryzen 5-5500U - 256GB SSD Hard Drive - 8GB RAM | 6 cores @ 4.0 GHz No OS Black",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/61q+9A2GYBL._AC_UY218_.jpg,"Lenovo V15 G4 ABP Laptop | 15.6"" 1920x1080 FHD | Ryzen 5-5500U - 256GB SSD Hard Drive - 8GB RAM | 6 cores @ 4.0 GHz No OS Black"
"Dell Vostro 3520 3520 Carbon Black Laptop, i5-1235U, 32GB, 1TB M.2 PCIe SSD, 15.6"" IPS Full HD (1920x1080), Intel UHD, Windows 11 Pro",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/715fAku25HL._AC_UY218_.jpg,"Dell Vostro 3520 3520 Carbon Black Laptop, i5-1235U, 32GB, 1TB M.2 PCIe SSD, 15.6"" IPS Full HD (1920x1080), Intel UHD, Windows 11 Pro"
"Acer Spin 5 Convertible Laptop, 13.5"" 2256 x 1504 IPS Touch | 10th Gen Intel Core i5-1035G4 | 8GB LPDDR4 | 256GB NVMe SSD | WiFi 6 | Backlit KB | FPR | Active Stylus | Windows 10 Pro | SP513-54N-58XD",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/61LHj2XV1wL._AC_UY218_.jpg,"Acer Spin 5 Convertible Laptop, 13.5"" 2256 x 1504 IPS Touch | 10th Gen Intel Core i5-1035G4 | 8GB LPDDR4 | 256GB NVMe SSD | WiFi 6 | Backlit KB | FPR | Active Stylus | Windows 10 Pro | SP513-54N-58XD"
"HP 15 Pavilion Laptop for Business and Students (15.6"" FHD, Intel 6-Core i3-1215U, 16GB RAM, 512GB SSD) Narrow-Bezel, FP, Long Battery Life, Webcam, Numpad, IST SD Card, Win 11 Home, Silver",$429.98,Rating not found,Past sale not found,./Amazon_laptop_files/71pZEweCZxL._AC_UY218_.jpg,"HP 15 Pavilion Laptop for Business and Students (15.6"" FHD, Intel 6-Core i3-1215U, 16GB RAM, 512GB SSD) Narrow-Bezel, FP, Long Battery Life, Webcam, Numpad, IST SD Card, Win 11 Home, Silver"
"Lenovo Chromebook C330 2-in-1 Convertible Laptop, 11.6"" HD Display, MediaTek MT8173C, 4GB RAM, 64GB Storage, Chrome OS, Blizzard White",Price not found,4.5 out of 5 stars,No featured offers available,./Amazon_laptop_files/61kOhDFndlL._AC_UY218_.jpg,"Lenovo Chromebook C330 2-in-1 Convertible Laptop, 11.6"" HD Display, MediaTek MT8173C, 4GB RAM, 64GB Storage, Chrome OS, Blizzard White"
Dell 2024 Latitude 5330 2-in-1 13.3” FHD IPS Touchscreen Laptop 10-Core Intel Core i5-1245U Iris Xe Graphics 16GB DDR4 512GB WiFi AX BT Webcam Windows 11 Pro (Renewed),Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/81J9FpLh+WL._AC_UY218_.jpg,Dell 2024 Latitude 5330 2-in-1 13.3” FHD IPS Touchscreen Laptop 10-Core Intel Core i5-1245U Iris Xe Graphics 16GB DDR4 512GB WiFi AX BT Webcam Windows 11 Pro (Renewed)
"Lenovo - Legion 5i - Gaming Laptop - Intel Core i7-11800H - 8GB DDR4 RAM - 1TB NVMe TLC SSD - NVIDIA GeForce RTX 3050 Ti Graphics - 17.3"" FHD 144Hz - Windows 11 Home - Phantom Blue",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/713khoto9IL._AC_UY218_.jpg,"Lenovo - Legion 5i - Gaming Laptop - Intel Core i7-11800H - 8GB DDR4 RAM - 1TB NVMe TLC SSD - NVIDIA GeForce RTX 3050 Ti Graphics - 17.3"" FHD 144Hz - Windows 11 Home - Phantom Blue"
"HP Envy 17t High Performance Laptop, 17.3"" UHD 3840 * 2160, Intel Core Ultra 7 155H, 32GB DDR5 RAM, 1TB SSD, Backlit Keyboard, Webcam, Thunderbolt, HDMI, Wi-Fi 7, Windows 11 Home, Grey",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/7124DQjQi-L._AC_UY218_.jpg,"HP Envy 17t High Performance Laptop, 17.3"" UHD 3840 * 2160, Intel Core Ultra 7 155H, 32GB DDR5 RAM, 1TB SSD, Backlit Keyboard, Webcam, Thunderbolt, HDMI, Wi-Fi 7, Windows 11 Home, Grey"
"Lenovo ThinkPad E16 Gen 1 AMD Laptop | 16"" 1920x1200 FHD+ | Ryzen 7-7730U - 2TB SSD Hard Drive - 24GB RAM | 8 cores @ 4.5 GHz Win 11 Home Black (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/51x62xC6pML._AC_UY218_.jpg,"Lenovo ThinkPad E16 Gen 1 AMD Laptop | 16"" 1920x1200 FHD+ | Ryzen 7-7730U - 2TB SSD Hard Drive - 24GB RAM | 8 cores @ 4.5 GHz Win 11 Home Black (Renewed)"
"Lenovo ThinkPad T16 Gen 2 Business Laptop (16"" FHD+ Anti-glare, Intel 10-Core i7-1355U, 32GB DDR5 RAM, 1TB SSD), Fingerprint Reader, 1080p Webcam, Ethernet, Wi-Fi 6E, Win 11 Pro w/ AI Copilot, Black",Price not found,4.4 out of 5 stars,50+ bought in past month,./Amazon_laptop_files/61kVeIFOnFL._AC_UY218_.jpg,"Lenovo ThinkPad T16 Gen 2 Business Laptop (16"" FHD+ Anti-glare, Intel 10-Core i7-1355U, 32GB DDR5 RAM, 1TB SSD), Fingerprint Reader, 1080p Webcam, Ethernet, Wi-Fi 6E, Win 11 Pro w/ AI Copilot, Black"
"Lenovo ThinkPad E16 Gen 1 Intel Laptop (2023) | 16"" 1920x1200 FHD+ | Core i5-1335U - 1TB HDD Hard Drive - 24GB RAM | 10 cores @ 4.6 GHz Win 11 Pro Black",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/51gpGPAG46L._AC_UY218_.jpg,"Lenovo ThinkPad E16 Gen 1 Intel Laptop (2023) | 16"" 1920x1200 FHD+ | Core i5-1335U - 1TB HDD Hard Drive - 24GB RAM | 10 cores @ 4.6 GHz Win 11 Pro Black"
"HP Laptops 15.6 inch HD Display, Windows 11 Laptop Computer for Students and Business, Intel Quad-Core Pentium N200 (Beat i5-8250U), 8GB RAM, 128GB Storage, Natural Silver,Alpacatec 32GB USB Card",$293.99,Rating not found,Past sale not found,./Amazon_laptop_files/71Tks1WeiOL._AC_UY218_.jpg,"HP Laptops 15.6 inch HD Display, Windows 11 Laptop Computer for Students and Business, Intel Quad-Core Pentium N200 (Beat i5-8250U), 8GB RAM, 128GB Storage, Natural Silver,Alpacatec 32GB USB Card"
"SAMSUNG Galaxy Book Pro Intel Evo Platform Laptop Computer 15.6"" AMOLED Screen 11th Gen Intel Core i5 Processor 8GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/81fEklfNGSS._AC_UY218_.jpg,"SAMSUNG Galaxy Book Pro Intel Evo Platform Laptop Computer 15.6"" AMOLED Screen 11th Gen Intel Core i5 Processor 8GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue"
"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch HD Touchscreen, Windows 11 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0070nr, 2021, Pale Rose Gold)",Price not found,Rating not found,200+ bought in past month,./Amazon_laptop_files/81vzIB8T1wS._AC_UY218_.jpg,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch HD Touchscreen, Windows 11 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0070nr, 2021, Pale Rose Gold)"
"GIGABYTE AORUS 15X: 15.6"" 16:9 Thin Bezel QHD 2560x1440 165Hz, NVIDIA GeForce RTX 4070 Laptop GPU 8GB GDDR6, Intel Core i9-13980HX, 16GB DDR5 RAM, 1TB SSD, Win11 Home (AORUS 15X ASF-D3US754SH), Black",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/71pr+643-kL._AC_UY218_.jpg,"GIGABYTE AORUS 15X: 15.6"" 16:9 Thin Bezel QHD 2560x1440 165Hz, NVIDIA GeForce RTX 4070 Laptop GPU 8GB GDDR6, Intel Core i9-13980HX, 16GB DDR5 RAM, 1TB SSD, Win11 Home (AORUS 15X ASF-D3US754SH), Black"
"Microsoft Surface Laptop (2024), Windows 11 Copilot+ PC, 13.8"" Touchscreen Display, Snapdragon X Plus (10 core), 16GB RAM, 256GB SSD Storage, Platinum","$1,052.48",Rating not found,List:,./Amazon_laptop_files/51Ql-gPdsTL._AC_UY218_.jpg,"Microsoft Surface Laptop (2024), Windows 11 Copilot+ PC, 13.8"" Touchscreen Display, Snapdragon X Plus (10 core), 16GB RAM, 256GB SSD Storage, Platinum"
"Dell Latitude 3420 Business Laptop, Intel Core i3-1115G4 3.0GHz Up to 4.1GHz, 16GB RAM, 512GB SSD, Backlit Keyboard, 14"" HD, Windows 10 Pro (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/71rgsGcaw1L._AC_UY218_.jpg,"Dell Latitude 3420 Business Laptop, Intel Core i3-1115G4 3.0GHz Up to 4.1GHz, 16GB RAM, 512GB SSD, Backlit Keyboard, 14"" HD, Windows 10 Pro (Renewed)"
"SAMSUNG XE350XBA-K01US Chromebook 4 + Chrome OS 15.6"" Full HD Intel Celeron Processor N4000 4GB RAM 32Gb Emmc Gigabit Wi-Fi, Silver",Price not found,4.3 out of 5 stars,No featured offers available,./Amazon_laptop_files/61haL7447DL._AC_UY218_.jpg,"SAMSUNG XE350XBA-K01US Chromebook 4 + Chrome OS 15.6"" Full HD Intel Celeron Processor N4000 4GB RAM 32Gb Emmc Gigabit Wi-Fi, Silver"
"HP Pavilion Plus 14 inch Laptop, 2.8K OLED Display, 13th Generation Intel Core i7-1355U, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX 2050 Graphics, Windows 11 Pro, 14-eh1299nr (2023)",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/717lfaecwBL._AC_UY218_.jpg,"HP Pavilion Plus 14 inch Laptop, 2.8K OLED Display, 13th Generation Intel Core i7-1355U, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX 2050 Graphics, Windows 11 Pro, 14-eh1299nr (2023)"
"Gateway 14.1"""" FHD High Performance Laptop in Green Ryzen 5 Quad-Core up to 3.7 Processor 8GB DDR4 RAM 256GB SSD HDMI Wi-Fi Win 11, GA14R5",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/61Rda3qPpmL._AC_UY218_.jpg,"Gateway 14.1"""" FHD High Performance Laptop in Green Ryzen 5 Quad-Core up to 3.7 Processor 8GB DDR4 RAM 256GB SSD HDMI Wi-Fi Win 11, GA14R5"
"SAMSUNG 14"" Galaxy Book2 Business Laptop Computer, i5-1250P / 16GB / 256GB, Windows 11 PRO, 12th Gen Intel vPro 28W Processor w/ Enhanced Security, ‎NP641BEF-KA1US, Graphite",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/81xizBcTF8L._AC_UY218_.jpg,"SAMSUNG 14"" Galaxy Book2 Business Laptop Computer, i5-1250P / 16GB / 256GB, Windows 11 PRO, 12th Gen Intel vPro 28W Processor w/ Enhanced Security, ‎NP641BEF-KA1US, Graphite"
"ASUS S1703QA-AS51 VivoBook 17X Laptop, 17.3"" FHD Display, AMD Ryzen 5 5600H CPU, AMD Radeon Graphics, 8GB RAM, 512GB SSD, Fingerprint Sensor, Windows 11 Home, Quiet Blue, S1703QA-AS51",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/71e9ovoZEjL._AC_UY218_.jpg,"ASUS S1703QA-AS51 VivoBook 17X Laptop, 17.3"" FHD Display, AMD Ryzen 5 5600H CPU, AMD Radeon Graphics, 8GB RAM, 512GB SSD, Fingerprint Sensor, Windows 11 Home, Quiet Blue, S1703QA-AS51"
"LG 14"" GRAM Lightweight Notebook, HW TPM, Windows 11PRO, CORE I5, 16GB DDR, 256GB SSD, IPS, MIL-STD810G, TH4, HDMI, USB-C, USB 3.2, Micro-SD, HP-Out, Face Recognition, SPK, 72WH Battery",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/71lWXBCq2EL._AC_UY218_.jpg,"LG 14"" GRAM Lightweight Notebook, HW TPM, Windows 11PRO, CORE I5, 16GB DDR, 256GB SSD, IPS, MIL-STD810G, TH4, HDMI, USB-C, USB 3.2, Micro-SD, HP-Out, Face Recognition, SPK, 72WH Battery"
"ASUS VivoBook 15 OLED K513 Laptop, 15.6 OLED Display, Intel i5-1135G7 CPU, Intel Iris Xe Graphics, 12GB RAM, 512GB PCIe SSD, Windows 11 Home, Indie Black, K513EA-AH54",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/810JYMXVRuL._AC_UY218_.jpg,"ASUS VivoBook 15 OLED K513 Laptop, 15.6 OLED Display, Intel i5-1135G7 CPU, Intel Iris Xe Graphics, 12GB RAM, 512GB PCIe SSD, Windows 11 Home, Indie Black, K513EA-AH54"
"Lenovo ThinkBook 15 Business Laptop (15.6"" FHD Anti-Glare, AMD 8-Core Ryzen 7 5700U (Beat i7-1165G7), 16GB RAM, 1TB SSD), Fingerprint, Webcam, Ethernet, Wi-Fi 6, IST SD Card, Win 11 Pro, Grey, 2024",$769.98,4.4 out of 5 stars,Past sale not found,./Amazon_laptop_files/711h4k85+mL._AC_UY218_.jpg,"Lenovo ThinkBook 15 Business Laptop (15.6"" FHD Anti-Glare, AMD 8-Core Ryzen 7 5700U (Beat i7-1165G7), 16GB RAM, 1TB SSD), Fingerprint, Webcam, Ethernet, Wi-Fi 6, IST SD Card, Win 11 Pro, Grey, 2024"
"MSI Latest GE76 Raider Gaming Laptop | 17.3"" 144 Hz FHD Display | Intel 14-Core i9-12900H | 32GB DDR5 1TB SSD | NVIDIA RTX3060 | WiFi 6 | HDMI | RJ45 | Thunberbolt4 | Backlit KB RGB | DTS | Win11 Pro",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/51kzKID5WlL._AC_UY218_.jpg,"MSI Latest GE76 Raider Gaming Laptop | 17.3"" 144 Hz FHD Display | Intel 14-Core i9-12900H | 32GB DDR5 1TB SSD | NVIDIA RTX3060 | WiFi 6 | HDMI | RJ45 | Thunberbolt4 | Backlit KB RGB | DTS | Win11 Pro"
"2023 Apple MacBook Pro with Apple M2 Max Chip (16-inch, 32GB RAM, 1TB SSD Storage) (QWERTY English) Silver (Renewed)",Price not found,4.3 out of 5 stars,Past sale not found,./Amazon_laptop_files/61ldExf7mbL._AC_UY218_.jpg,"2023 Apple MacBook Pro with Apple M2 Max Chip (16-inch, 32GB RAM, 1TB SSD Storage) (QWERTY English) Silver (Renewed)"
"Dell Precision 5570 Workstation Laptop (2022) | 15.6"" 1920x1200 FHD+ | Core i7-12700H - 512GB SSD Hard Drive - 64GB RAM - Nvidia RTX A2000 | 14 cores @ 4.7 GHz - 4GB GDDR6 Win 11 Pro (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/81lv6FeC53L._AC_UY218_.jpg,"Dell Precision 5570 Workstation Laptop (2022) | 15.6"" 1920x1200 FHD+ | Core i7-12700H - 512GB SSD Hard Drive - 64GB RAM - Nvidia RTX A2000 | 14 cores @ 4.7 GHz - 4GB GDDR6 Win 11 Pro (Renewed)"
"Lenovo Thinkpad X1 Nano Gen 1 13"" Touch Core i7-1180G7 16GB 512GB SSD W10P (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/51O1RlJp2OL._AC_UY218_.jpg,"Lenovo Thinkpad X1 Nano Gen 1 13"" Touch Core i7-1180G7 16GB 512GB SSD W10P (Renewed)"
"Dell Latitude 7420 Laptop | 14"" 1920x1080 FHD | Core i5-1145G7-512GB SSD Hard Drive - 16GB RAM | 4 cores @ 4.4 GHz Win 11 Home Black (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/61CPjvkKW7S._AC_UY218_.jpg,"Dell Latitude 7420 Laptop | 14"" 1920x1080 FHD | Core i5-1145G7-512GB SSD Hard Drive - 16GB RAM | 4 cores @ 4.4 GHz Win 11 Home Black (Renewed)"
"Acer Aspire 5 A515-57G-58R7 Slim Laptop | 15.6"" Full HD IPS | Intel Core i5-1240P | NVIDIA GeForce RTX 2050 | 8GB DDR4 | 512GB SSD | Wi-Fi 6 | Thunderbolt 4 | Fingerprint Reader | Backlit KB | Win 11",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/71r4VdKUHAL._AC_UY218_.jpg,"Acer Aspire 5 A515-57G-58R7 Slim Laptop | 15.6"" Full HD IPS | Intel Core i5-1240P | NVIDIA GeForce RTX 2050 | 8GB DDR4 | 512GB SSD | Wi-Fi 6 | Thunderbolt 4 | Fingerprint Reader | Backlit KB | Win 11"
"ASUS CX1500CNA-AS84F Chromebook CX1, 15.6"" Full HD NanoEdge Display, Intel Celeron N3350 Processor, 64GB eMMC Storage, 8GB RAM, Chrome OS, Transparent Silver, CX1500CNA-AS84F",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/81jIGNqTjmL._AC_UY218_.jpg,"ASUS CX1500CNA-AS84F Chromebook CX1, 15.6"" Full HD NanoEdge Display, Intel Celeron N3350 Processor, 64GB eMMC Storage, 8GB RAM, Chrome OS, Transparent Silver, CX1500CNA-AS84F"
"Alienware m15 R4 Gaming Laptop, 15.6 inch Full HD (FHD) - Intel Core i7-10870H, 16GB DDR4 RAM, 512GB SSD, NVIDIA GeForce RTX 3060 6GB GDDR6, Windows 10 Home - Lunar Light",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/71Jp27bTQoL._AC_UY218_.jpg,"Alienware m15 R4 Gaming Laptop, 15.6 inch Full HD (FHD) - Intel Core i7-10870H, 16GB DDR4 RAM, 512GB SSD, NVIDIA GeForce RTX 3060 6GB GDDR6, Windows 10 Home - Lunar Light"
"Dell XPS 16 9640 16.3"" Touchscreen Notebook - UHD+ - Intel Core Ultra 9 185H - 32 GB - 1 TB SSD - English Keyboard - Platinum","$3,218.30",Rating not found,More Buying Choices,./Amazon_laptop_files/51bQi6mpKXL._AC_UY218_.jpg,"Dell XPS 16 9640 16.3"" Touchscreen Notebook - UHD+ - Intel Core Ultra 9 185H - 32 GB - 1 TB SSD - English Keyboard - Platinum"
"Lenovo LOQ 15IRH8 - Gaming Laptop Computer - NVIDIA GeForce RTX 4050-15.6"" FHD - 144Hz - Intel Core i5-13500H - 8GB RAM - 1TB SSD - Windows 11 - Storm Grey - 3-Month Xbox GamePass Included","$1,084.96",Rating not found,List:,./Amazon_laptop_files/71yhG-ZmJJL._AC_UY218_.jpg,"Lenovo LOQ 15IRH8 - Gaming Laptop Computer - NVIDIA GeForce RTX 4050-15.6"" FHD - 144Hz - Intel Core i5-13500H - 8GB RAM - 1TB SSD - Windows 11 - Storm Grey - 3-Month Xbox GamePass Included"
"ASUS R565EA-UH31T VivoBook R565EA-UH31T 15.6"" Touch 4GB 128GB SSD Core i3-1115G4 4.1GHz Win10S, Slate Gray",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/619meoxBqEL._AC_UY218_.jpg,"ASUS R565EA-UH31T VivoBook R565EA-UH31T 15.6"" Touch 4GB 128GB SSD Core i3-1115G4 4.1GHz Win10S, Slate Gray"
"HP EliteBook 850 G5 15.6"" Laptop, Intel i7 8650U 1.9GHz, 16GB DDR4 RAM, 1TB NVMe M.2 SSD, 1080p Full HD, USB C Thunderbolt 3, Webcam, Windows 11 Pro (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/71eQ4K6PlOL._AC_UY218_.jpg,"HP EliteBook 850 G5 15.6"" Laptop, Intel i7 8650U 1.9GHz, 16GB DDR4 RAM, 1TB NVMe M.2 SSD, 1080p Full HD, USB C Thunderbolt 3, Webcam, Windows 11 Pro (Renewed)"
"Acer Aspire 5 A515-56-32DK Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 4GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S mode.",Price not found,4.3 out of 5 stars,"Alexa Built-in devices let you talk directly to Alexa, allowing you to play music, control your smart home, get news, weather, and more using your voice.",./Amazon_laptop_files/71pvhTrmZDL._AC_UY218_.jpg,"Acer Aspire 5 A515-56-32DK Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 4GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S mode."
"Lenovo ThinkPad E16 Business Laptop, 16"" WUXGA Display, AMD Ryzen 5 7530U (Beat i7-1165G7), 24GB RAM, 512GB PCIe SSD, Webcam, HDMI, RJ-45, Fingerprint Reader, Wi-Fi 6, Windows 11 Pro, Black",Price not found,4.3 out of 5 stars,50+ bought in past month,./Amazon_laptop_files/712KStt+31L._AC_UY218_.jpg,"Lenovo ThinkPad E16 Business Laptop, 16"" WUXGA Display, AMD Ryzen 5 7530U (Beat i7-1165G7), 24GB RAM, 512GB PCIe SSD, Webcam, HDMI, RJ-45, Fingerprint Reader, Wi-Fi 6, Windows 11 Pro, Black"
"acer Chromebook 311 11.6 in HD (1366x768) Business Laptop, MediaTek MT8183C Octa-Core up to 1.10GHz, 4GB LPDDR RAM, 32GB eMMC, Wi-Fi, Bluetooth, Chrome OS, Silver, EAT 64GB SD Card",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/71nCfLt3wqL._AC_UY218_.jpg,"acer Chromebook 311 11.6 in HD (1366x768) Business Laptop, MediaTek MT8183C Octa-Core up to 1.10GHz, 4GB LPDDR RAM, 32GB eMMC, Wi-Fi, Bluetooth, Chrome OS, Silver, EAT 64GB SD Card"
"HP Premium 14-inch HD Thin and Light Laptop, Intel Quad-Core Processor, Long Battery Life, Webcam, Bluetooth, Wi-Fi, Portable SSD, White, Win 11 + 1 Year Microsoft 365 (16GB RAM | 320GB Storage)",$289.00,Rating not found,Past sale not found,./Amazon_laptop_files/71MJUDs92AL._AC_UY218_.jpg,"HP Premium 14-inch HD Thin and Light Laptop, Intel Quad-Core Processor, Long Battery Life, Webcam, Bluetooth, Wi-Fi, Portable SSD, White, Win 11 + 1 Year Microsoft 365 (16GB RAM | 320GB Storage)"
"Lenovo Ideapad 1i for Student & Education Laptop (14"" HD, Intel Dual-Core Celeron N4020, 4GB DDR4 RAM, 128GB SSD) UHD Graphics, Anti-Glare, Webcam, Wi-Fi 6, Type-C, Win 11 Home in S Mode, Grey",$199.98,Rating not found,More Buying Choices,./Amazon_laptop_files/61ee8vrdB2L._AC_UY218_.jpg,"Lenovo Ideapad 1i for Student & Education Laptop (14"" HD, Intel Dual-Core Celeron N4020, 4GB DDR4 RAM, 128GB SSD) UHD Graphics, Anti-Glare, Webcam, Wi-Fi 6, Type-C, Win 11 Home in S Mode, Grey"
